id_producto,id_almacen,id_proveedor,id_tipo_movimiento,fecha_movimiento,id_usuario,numero_documento,cantidad,costo_unitario,costo_total,stock_anterior,stock_resultante,motivo,observaciones
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-11-18,1,VTA-005790,-3,71.68,215.04000000000002,366,363,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-11-20,1,VTA-046578,-3,71.68,215.04000000000002,363,360,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-11-21,1,VTA-040835,-1,71.68,71.68,360,359,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-11-25,1,VTA-214978,-1,71.68,71.68,359,358,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-11-29,1,VTA-008531,-3,71.68,215.04000000000002,358,355,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-11-30,1,VTA-214335,-3,71.68,215.04000000000002,355,352,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-02,1,VTA-210620,-1,71.68,71.68,352,351,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-02,1,VTA-086987,-2,71.68,143.36,351,349,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-05,1,VTA-238973,-2,71.68,143.36,349,347,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-06,1,VTA-187150,-3,71.68,215.04000000000002,347,344,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-08,1,VTA-002857,-2,71.68,143.36,344,342,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-09,1,VTA-245226,-1,71.68,71.68,342,341,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-10,1,VTA-016939,-3,71.68,215.04000000000002,341,338,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-13,1,VTA-138678,-4,71.68,286.72,338,334,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-13,1,VTA-053161,-4,71.68,286.72,334,330,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-13,1,VTA-065265,-1,71.68,71.68,330,329,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-13,1,VTA-224765,-2,71.68,143.36,329,327,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-15,1,VTA-196612,-1,71.68,71.68,327,326,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-17,1,VTA-054864,-2,71.68,143.36,326,324,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-20,1,VTA-215919,-2,71.68,143.36,324,322,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-27,1,VTA-118151,-2,71.68,143.36,322,320,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-27,1,VTA-120162,-4,71.68,286.72,320,316,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-27,1,VTA-176825,-3,71.68,215.04000000000002,316,313,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-27,1,VTA-049623,-1,71.68,71.68,313,312,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2024-12-29,1,VTA-037235,-2,71.68,143.36,312,310,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-01-01,1,VTA-182026,-4,71.68,286.72,310,306,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-01-13,1,VTA-075777,-2,71.68,143.36,306,304,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-01-21,1,VTA-070594,-3,71.68,215.04000000000002,304,301,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-01-23,1,VTA-090313,-3,71.68,215.04000000000002,301,298,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-01-25,1,VTA-165841,-3,71.68,215.04000000000002,298,295,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-02-02,1,VTA-212971,-2,71.68,143.36,295,293,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-02-02,1,VTA-219399,-3,71.68,215.04000000000002,293,290,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-02-04,1,VTA-018409,-2,71.68,143.36,290,288,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-02-05,1,VTA-041148,-3,71.68,215.04000000000002,288,285,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-02-06,1,VTA-081213,-4,71.68,286.72,285,281,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-02-10,1,VTA-146268,-1,71.68,71.68,281,280,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-02-10,1,VTA-035831,-4,71.68,286.72,280,276,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_ENTRADA,2025-02-14,1,COMP-001531,124,71.68,8888.320000000002,276,400,Compra periódica,Compra regular a proveedor
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-02-14,1,VTA-038977,-1,71.68,71.68,400,399,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-02-23,1,VTA-054357,-4,71.68,286.72,399,395,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-02-27,1,VTA-174324,-3,71.68,215.04000000000002,395,392,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-03-05,1,VTA-107782,-4,71.68,286.72,392,388,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-03-05,1,VTA-050982,-4,71.68,286.72,388,384,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-03-07,1,VTA-091564,-2,71.68,143.36,384,382,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-03-12,1,VTA-235166,-3,71.68,215.04000000000002,382,379,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-03-13,1,VTA-082008,-2,71.68,143.36,379,377,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-03-19,1,VTA-130727,-3,71.68,215.04000000000002,377,374,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-03-21,1,VTA-158130,-4,71.68,286.72,374,370,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-03-23,1,VTA-045200,-4,71.68,286.72,370,366,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-03-28,1,VTA-217443,-1,71.68,71.68,366,365,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-03-28,1,VTA-214408,-4,71.68,286.72,365,361,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-04-02,1,VTA-044633,-1,71.68,71.68,361,360,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-04-14,1,VTA-173677,-2,71.68,143.36,360,358,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-04-20,1,VTA-169842,-4,71.68,286.72,358,354,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-04-21,1,VTA-113677,-2,71.68,143.36,354,352,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-04-27,1,VTA-065711,-4,71.68,286.72,352,348,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-04-29,1,VTA-233718,-1,71.68,71.68,348,347,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-04-30,1,VTA-237500,-3,71.68,215.04000000000002,347,344,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-01,1,VTA-042083,-2,71.68,143.36,344,342,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-06,1,VTA-094810,-2,71.68,143.36,342,340,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-06,1,VTA-060884,-2,71.68,143.36,340,338,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-08,1,VTA-193340,-1,71.68,71.68,338,337,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-09,1,VTA-232039,-1,71.68,71.68,337,336,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-10,1,VTA-196871,-1,71.68,71.68,336,335,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-10,1,VTA-019569,-4,71.68,286.72,335,331,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-12,1,VTA-146399,-2,71.68,143.36,331,329,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-14,1,VTA-061634,-2,71.68,143.36,329,327,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-20,1,VTA-075959,-1,71.68,71.68,327,326,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-24,1,VTA-184589,-3,71.68,215.04000000000002,326,323,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-30,1,VTA-196255,-2,71.68,143.36,323,321,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-05-30,1,VTA-113728,-4,71.68,286.72,321,317,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-06-05,1,VTA-008399,-1,71.68,71.68,317,316,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-06-05,1,VTA-003531,-1,71.68,71.68,316,315,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-06-17,1,VTA-196946,-2,71.68,143.36,315,313,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-06-19,1,VTA-160746,-4,71.68,286.72,313,309,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-06-25,1,VTA-116353,-4,71.68,286.72,309,305,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-06-26,1,VTA-112500,-2,71.68,143.36,305,303,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-06-26,1,VTA-074465,-2,71.68,143.36,303,301,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-06-29,1,VTA-225634,-2,71.68,143.36,301,299,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-07-08,1,VTA-165008,-1,71.68,71.68,299,298,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-07-11,1,VTA-074146,-4,71.68,286.72,298,294,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-07-15,1,VTA-193332,-3,71.68,215.04000000000002,294,291,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-07-18,1,VTA-163901,-3,71.68,215.04000000000002,291,288,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-07-19,1,VTA-058355,-4,71.68,286.72,288,284,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-07-24,1,VTA-066288,-2,71.68,143.36,284,282,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-07-24,1,VTA-154025,-2,71.68,143.36,282,280,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-07-28,1,VTA-215365,-2,71.68,143.36,280,278,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_ENTRADA,2025-07-29,1,COMP-001532,122,71.68,8744.960000000001,278,400,Compra periódica,Compra regular a proveedor
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-07-29,1,VTA-150480,-1,71.68,71.68,400,399,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-07-29,1,VTA-180151,-3,71.68,215.04000000000002,399,396,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-08-07,1,VTA-106476,-1,71.68,71.68,396,395,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-08-08,1,VTA-123744,-4,71.68,286.72,395,391,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-08-08,1,VTA-244666,-1,71.68,71.68,391,390,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-08-09,1,VTA-226330,-2,71.68,143.36,390,388,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-08-10,1,VTA-196457,-1,71.68,71.68,388,387,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-08-26,1,VTA-135048,-1,71.68,71.68,387,386,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-08-29,1,VTA-124744,-1,71.68,71.68,386,385,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-08-30,1,VTA-086297,-4,71.68,286.72,385,381,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-09-05,1,VTA-141181,-4,71.68,286.72,381,377,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-09-20,1,VTA-124114,-3,71.68,215.04000000000002,377,374,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-09-28,1,VTA-077334,-1,71.68,71.68,374,373,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-09-30,1,VTA-012364,-4,71.68,286.72,373,369,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-10-08,1,VTA-178170,-3,71.68,215.04000000000002,369,366,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-10-11,1,VTA-034619,-3,71.68,215.04000000000002,366,363,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-10-13,1,VTA-228045,-2,71.68,143.36,363,361,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-10-21,1,VTA-116384,-1,71.68,71.68,361,360,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-11-02,1,VTA-185195,-3,71.68,215.04000000000002,360,357,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-11-02,1,VTA-109281,-3,71.68,215.04000000000002,357,354,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-11-12,1,VTA-104841,-2,71.68,143.36,354,352,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-11-17,1,VTA-141445,-1,71.68,71.68,352,351,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-11-19,1,VTA-080816,-1,71.68,71.68,351,350,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-11-29,1,VTA-091691,-4,71.68,286.72,350,346,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-11-30,1,VTA-084206,-4,71.68,286.72,346,342,Venta de producto,Venta desde OroCommerce
35,TIENDA_03,PROV001,MOV_SALIDA_VENTA,2025-11-30,1,VTA-246418,-1,71.68,71.68,342,341,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_ENTRADA,2023-01-14,1,COMP-001533,250,71.68,17920.0,0,250,Compra inicial,Primera compra - stock inicial
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-01-14,1,VTA-017692,-4,71.68,286.72,250,246,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-01-20,1,VTA-017295,-2,71.68,143.36,246,244,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_ENTRADA,2023-02-03,1,COMP-001534,150,71.68,10752.000000000002,244,394,Compra periódica,Compra regular a proveedor
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-02-03,1,VTA-190159,-4,71.68,286.72,394,390,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-02-04,1,VTA-058638,-1,71.68,71.68,390,389,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-02-09,1,VTA-076325,-3,71.68,215.04000000000002,389,386,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-02-12,1,VTA-239730,-1,71.68,71.68,386,385,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-02-14,1,VTA-187510,-2,71.68,143.36,385,383,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-02-22,1,VTA-193317,-1,71.68,71.68,383,382,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-02-25,1,VTA-104779,-1,71.68,71.68,382,381,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-02-26,1,VTA-084253,-2,71.68,143.36,381,379,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-03-01,1,VTA-195258,-4,71.68,286.72,379,375,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-03-05,1,VTA-163458,-3,71.68,215.04000000000002,375,372,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-03-08,1,VTA-128375,-3,71.68,215.04000000000002,372,369,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-04-03,1,VTA-025130,-3,71.68,215.04000000000002,369,366,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-04-07,1,VTA-082400,-4,71.68,286.72,366,362,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-04-12,1,VTA-058047,-4,71.68,286.72,362,358,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-04-26,1,VTA-069856,-3,71.68,215.04000000000002,358,355,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-04-28,1,VTA-030140,-3,71.68,215.04000000000002,355,352,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-04-29,1,VTA-218126,-2,71.68,143.36,352,350,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-05-01,1,VTA-125857,-4,71.68,286.72,350,346,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-05-02,1,VTA-226848,-2,71.68,143.36,346,344,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-05-02,1,VTA-163109,-1,71.68,71.68,344,343,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-05-03,1,VTA-140355,-4,71.68,286.72,343,339,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-05-04,1,VTA-133502,-4,71.68,286.72,339,335,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-05-07,1,VTA-170873,-2,71.68,143.36,335,333,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-05-08,1,VTA-075921,-4,71.68,286.72,333,329,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-05-18,1,VTA-132559,-4,71.68,286.72,329,325,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-06-01,1,VTA-072433,-3,71.68,215.04000000000002,325,322,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-06-01,1,VTA-157085,-3,71.68,215.04000000000002,322,319,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-06-02,1,VTA-229073,-4,71.68,286.72,319,315,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-06-08,1,VTA-082476,-4,71.68,286.72,315,311,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-06-11,1,VTA-229792,-2,71.68,143.36,311,309,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-06-12,1,VTA-128928,-2,71.68,143.36,309,307,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-06-17,1,VTA-028395,-3,71.68,215.04000000000002,307,304,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-06-27,1,VTA-158685,-3,71.68,215.04000000000002,304,301,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-06-29,1,VTA-016115,-2,71.68,143.36,301,299,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-07-04,1,VTA-014169,-1,71.68,71.68,299,298,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-07-04,1,VTA-137664,-4,71.68,286.72,298,294,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-07-08,1,VTA-018281,-1,71.68,71.68,294,293,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-07-11,1,VTA-122161,-4,71.68,286.72,293,289,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-07-12,1,VTA-081010,-2,71.68,143.36,289,287,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-07-16,1,VTA-214915,-1,71.68,71.68,287,286,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-07-19,1,VTA-118640,-4,71.68,286.72,286,282,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-07-23,1,VTA-186869,-3,71.68,215.04000000000002,282,279,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_ENTRADA,2023-07-24,1,COMP-001535,121,71.68,8673.28,279,400,Compra periódica,Compra regular a proveedor
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-07-24,1,VTA-228366,-1,71.68,71.68,400,399,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-07-24,1,VTA-233634,-2,71.68,143.36,399,397,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-07-29,1,VTA-035316,-3,71.68,215.04000000000002,397,394,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-08-04,1,VTA-034776,-4,71.68,286.72,394,390,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-08-05,1,VTA-160280,-3,71.68,215.04000000000002,390,387,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-08-05,1,VTA-117087,-3,71.68,215.04000000000002,387,384,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-08-07,1,VTA-132206,-3,71.68,215.04000000000002,384,381,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-08-08,1,VTA-010639,-3,71.68,215.04000000000002,381,378,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-08-12,1,VTA-021471,-4,71.68,286.72,378,374,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-08-14,1,VTA-227850,-1,71.68,71.68,374,373,Venta de producto,Venta desde OroCommerce
35,TIENDA_04,PROV002,MOV_SALIDA_VENTA,2023-08-21,1,VTA-092563,-4,71.68,286.72,373,369,Venta de producto,Venta desde OroCommerce
